Date,ADA_Price(USDT),ADA_Volume(USDT),ADA_Tradecount,BNB_Price(USDT),BNB_Volume(USDT),BNB_Tradecount,BTC_Price(USDT),BTC_Volume(USDT),BTC_Tradecount,DOT_Price(USDT),DOT_Volume(USDT),DOT_Tradecount,EOS_Price(USDT),EOS_Volume(USDT),EOS_Tradecount,ETC_Price(USDT),ETC_Volume(USDT),ETC_Tradecount,ETH_Volume(USDT),ETH_Tradecount,LINK_Price(USDT),LINK_Volume(USDT),LINK_Tradecount,LTC_Price(USDT),LTC_Volume(USDT),LTC_Tradecount,SOL_Price(USDT),SOL_Volume(USDT),SOL_Tradecount,TRX_Price(USDT),TRX_Volume(USDT),TRX_Tradecount,XLM_Price(USDT),XLM_Volume(USDT),XLM_Tradecount,XRP_Price(USDT),XRP_Volume(USDT),XRP_Tradecount,BTC-Dominance,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveERC20Address,DailyActiveEthAddress,EnsRegistrations,EtherPrice,GasLimit,GasUsed,MarketCap,NetworkHash,NetworkUtilization,ERC20 daily token transfer,TransactionFee, Ethereum daily transactions,Uncles,verified-contracts,USD_EURO,USD_YUAN,WGS7YR,Gold_Price,NASDAQ_Ind,OIL_PRICE,GOOGLE_TREND,TWEETS
3/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.21,90921,0.01,56545945782,5014,15.599,26111.25,1248,16.71,23,9065,0,9.35,3242101,664818999,77813700.5,957.2282,0.0411,28,3.53E+19,24837,288,0,0.913408842,6.5312,1.62,1241.95,120.4,31.68,4.35,0
3/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.21,93327,0.01,53626100171,4994,16.141,25885.3125,1249,16.87,115,8979,0,9.96,4695527,684182604,77839585.81,982.6566,0.0292,141,3.40E+19,24287,266,0,0.908265213,6.5064,1.62,1271.5,120.29,32.42,3,0
3/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.21,96435,0.01,47489912177,5138,16.473,26582.1875,1314,16.32,7,10061,0,11,4709277,823063642,77866168,1030.3311,0.034,8,3.39E+19,27115,266,0,0.908265213,6.5064,1.72,1271.5,120.29,32.42,2.8,0
3/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.21,99307,0.01,47260765636,4907,17.342,25399.6875,1366,17.17,13,9726,0,10.98,4438141,839897699,77891567.69,1036.7243,0.0385,27,3.77E+19,27661,258,0,0.908265213,6.5064,1.72,1271.5,120.29,32.42,3.2,0
3/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.21,101184,0.01,50440843854,5026,17.164,25985.46875,1218,16.8,28,8044,0,9.5,3875339,665621532,77917553.16,1047.5369,0.0353,24,3.04E+19,23271,247,0,0.908760451,6.5155,1.72,1267.6,122.35,34.43,3.55,0
3/8/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,103555,0.01,53596473626,5017,17.492,25823.125,1242,16.76,35,9472,0,9.88,4711522,724565328,77943376.28,1060.2446,0.0307,63,3.33E+19,24104,220,0,0.906782735,6.5044,1.72,1274.1,119.91,35.07,3.1,0
3/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,105944,0.01,38089619702,4989,17.867,25743.28125,1279,16.81,43,9249,0,11.55,4712467,722145124,77969119.56,1080.6917,0.0307,44,2.61E+19,24557,237,0,0.907276356,6.5105,1.72,1258.25,120.27,35.05,3.15,0
3/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,108347,0.01,30204433047,5196,18.006,26627.5,1222,16.18,40,9813,0,11.11,4712870,688871222,77995747.06,1124.5588,0.0281,38,2.03E+19,24814,200,0,0.895896793,6.507,1.72,1247.25,119.3,35.23,2.95,0
3/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,109835,0.01,29035652694,5065,18.682,26302.5,1211,16.68,44,9482,0,11.25,4712904,646851762,78022049.56,1152.2742,0.0271,66,1.92E+19,23124,264,0,0.894454383,6.494,1.72,1262.25,121.28,35.62,3.2,0
3/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,111755,0.01,29197411911,5023,19.655,26370.15625,1385,16.75,32,9981,0,13.25,4712924,802737599,78048419.72,1215.6928,0.0339,54,2.43E+19,27887,321,0,0.894454383,6.494,1.73,1262.25,121.28,35.62,2.85,0
3/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,113690,0.01,30820960382,5186,20.15,27250.46875,1392,16.08,26,10165,0,15,4712904,838358312,78075670.19,1291.2983,0.0343,27,2.56E+19,28127,351,0,0.894454383,6.494,1.73,1262.25,121.28,35.62,3.7,0
3/14/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,115840,0.01,28509995013,5108,20.066,26407.96875,1501,16.53,44,10423,0,12.5,4712957,956222024,78102078.16,1246.4302,0.0397,40,2.78E+19,28528,259,0,0.900333123,6.4984,1.73,1256.55,121.83,34.74,4.05,0
3/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,117680,0.01,26342144976,5979,17.572,31223.59375,1318,14.09,28,10370,0,13.09,4713075,903071543,78133301.75,1295.5505,0.032,31,2.40E+19,29273,391,0,0.899928006,6.511,1.73,1233.6,119.48,33.69,4,0
3/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,119290,0.01,25523949148,6025,17.778,31490.15625,1316,14.01,28,9656,0,12.92,4713327,892420435,78164791.91,1322.2236,0.0314,26,2.39E+19,27596,401,0,0.902934537,6.5189,1.73,1233.1,119.19,34.5,3.2,1185
3/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,120974,0.01,27708932990,6082,18.039,32024.53125,1421,13.82,28,10288,0,11.14,4714210,1028386837,78196816.44,1369.4014,0.0359,32,3.17E+19,33531,477,0,0.883704489,6.4745,1.73,1269.6,120.26,36.36,3.6,1211
3/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,122851,0.01,26302902480,5962,18.3,31287.1875,1403,14.08,31,10764,0,10.75,4713155,944417594,78228103.63,1354.7364,0.0336,31,2.74E+19,31821,434,0,0.885582713,6.4682,1.73,1254.5,121.76,36.59,3.2,1123
3/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,124108,0.01,29326753003,6082,18.652,32078.4375,1494,13.7,24,9581,0,10.55,4713287,1260165166,78260182.06,1419.6017,0.044,23,4.43E+19,34779,494,0,0.885582713,6.4682,1.7,1254.5,121.76,36.59,2.75,943
3/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,125636,0.01,26655411712,6027,19.423,31595.15625,1446,13.9,47,10077,0,10.06,4713325,1157109905,78291777.22,1450.4615,0.0407,63,3.57E+19,32447,425,0,0.885582713,6.4682,1.7,1254.5,121.76,36.59,2.8,1304
3/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,127167,0.01,26198708915,5994,19.269,31382.96875,1498,14.01,229,10321,0,11.97,4713399,1109953099,78323160.19,1430.1956,0.0393,324,3.25E+19,32511,419,0,0.888099467,6.4812,1.7,1244.25,122.37,36.27,3.45,2233
3/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,128345,0.01,23516912695,6071,19.568,31711.875,1514,13.85,1910,9781,0,10.96,4713157,1121742299,78354872.06,1466.4437,0.0392,3072,2.61E+19,32890,404,0,0.890630566,6.4876,1.7,1251.8,123.08,36.67,2.95,859
3/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,129689,0.01,24515668491,5974,18.766,31294.0625,1529,14.04,536,10094,0,12.29,4713319,1225594298,78386166.13,1389.2046,0.0435,906,3.27E+19,31786,422,0,0.89493467,6.5035,1.7,1232.2,120.77,36.19,3.45,944
3/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,130970,0.01,24817035022,6101,19.801,32071.09375,1862,13.71,2513,10069,0,11.13,4714155,1626133605,78418237.22,1505.2497,0.0565,4911,4.14E+19,36947,467,12,0.895816537,6.5124,1.7,1216.45,121.23,34.96,2.8,1982
3/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,132066,0.01,28125320881,6066,20.872,31889.84375,1621,13.78,1281,10032,0,10.69,4713540,1312008358,78450127.06,1574.3074,0.0459,2164,4.04E+19,36762,451,2,0.895736295,6.5131,1.7,1216.45,121.23,34.96,2.8,927
3/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,133107,0.01,25100050063,6095,21.414,31935.3125,1538,13.72,5177,9849,0,11,4722269,1332524164,78482062.38,1620.192,0.0462,5508,3.51E+19,36646,442,5,0.895736295,6.5131,1.59,1216.45,121.23,34.96,1.8,712
3/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,134131,0.01,23366025518,6046,21.977,31630.78125,1261,13.85,422,10650,0,10.5,4713640,825632165,78513693.16,1641.9153,0.029,510,1.92E+19,29974,409,1,0.895736295,6.5131,1.59,1216.45,121.23,34.96,2.25,716
3/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,135514,0.01,23293862605,5999,21.768,31306.5625,1568,14.05,2480,10799,0,11.58,4713570,1184635969,78544999.72,1608.6662,0.0419,4227,2.64E+19,33613,386,1,0.89206066,6.5051,1.59,1216.45,120.63,35.48,5,1298
3/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,137297,0.01,24748798767,6010,22.514,31437.8125,1389,13.98,499,12292,0,11.73,4713614,979937403,78576437.53,1670.8109,0.0346,683,2.39E+19,33915,402,4,0.892538379,6.5063,1.59,1216.45,122.6,34.5,3.3,1589
3/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,139755,0.01,29356903690,6047,22.822,31700.46875,1572,13.86,1745,12463,0,11.88,4713691,1322684855,78608138,1712.2136,0.0464,2753,3.74E+19,36767,435,5,0.882612533,6.4648,1.59,1238.2,122.75,34.91,3.1,1745
3/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,141814,0.01,23943731847,6021,23.889,31388.90625,1405,13.95,488,11296,0,11.41,4713832,1083408441,78639526.91,1769.0299,0.0382,571,2.50E+19,32259,377,8,0.877963126,6.448,1.59,1233.6,123.02,34.33,3.9,988
4/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,142900,0.01,23089731009,6081,23.749,31884.6875,1493,13.75,2137,10957,0,11.63,4713679,1086582845,78671411.59,1789.7099,0.0379,3250,2.42E+19,33320,430,3,0.878348704,6.4776,1.59,1232.1,123.86,34.54,3.48,830
4/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,144015,0.01,22939736669,5936,23.52,31081.25,1235,14.12,413,10762,0,11.61,4713890,790470279,78702492.84,1726.9503,0.0283,471,1.81E+19,29358,408,2,0.878348704,6.4776,1.49,1232.1,123.86,34.54,3.36,743
4/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,144966,0.01,22705288437,6035,24.296,31729.6875,1245,13.91,415,10813,0,11.58,4713803,801995961,78734222.53,1825.8351,0.0282,514,1.79E+19,29588,458,2,0.878348704,6.4776,1.49,1232.1,123.86,34.54,3.6,846
4/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78,146172,0.01,23071306359,6086,25.246,31953.125,1502,13.8,2194,11664,0,11.1,4713616,1117941655,78766175.66,1909.2179,0.039,3419,2.49E+19,34907,448,11,0.878271562,6.4776,1.49,1215,124.64,33.4,3.6,1000
4/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.96,147380,0.01,22855001812,6033,25.706,31574.84375,1528,13.94,5838,12096,0,10.39,4724565,1282980842,78797750.5,1918.4151,0.045,6172,2.86E+19,39173,415,14,0.879198171,6.476,1.49,1231.5,123.56,32.71,3.84,1067
4/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.96,148499,0.01,23774218158,6004,25.667,31262.65625,1337,14.07,1019,11879,0,10.79,4713800,946603089,78829013.16,1894.4371,0.0334,1142,2.17E+19,32078,373,18,0.874890639,6.478,1.49,1225.75,125.01,33.93,4,967
4/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.96,149643,0.01,22920002717,5953,24.64,31167.34375,1404,14.16,1583,11757,0,10.08,4713527,957476321,78860180.5,1812.6601,0.0341,2154,2.14E+19,31893,403,9,0.878271562,6.4599,1.49,1237.5,123.91,34.71,3.44,2284
4/8/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.96,150453,0.01,23663537901,6102,26.14,31914.375,1541,13.81,2210,11564,0,9.74,4714016,1120960125,78892094.88,1973.1984,0.039,4097,2.52E+19,34010,420,9,0.876731545,6.4628,1.49,1235,124.07,36.01,3.28,862
4/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.96,151383,0.01,23374699345,5933,26.843,30913.59375,1318,14.12,904,11977,0,9.16,4714039,882969880,78923008.47,1959.8205,0.0316,1200,2.00E+19,31923,375,11,0.876731545,6.4628,1.53,1235,124.07,36.01,3.56,759
4/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.96,152608,0.01,23678330657,6065,27.084,31781.71875,1281,13.82,429,12827,0,8.8,4713934,843594204,78954790.19,2036.3026,0.0295,513,1.94E+19,32237,431,5,0.876731545,6.4628,1.53,1235,124.07,36.01,3.28,1073
4/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.96,153660,0.01,23659454582,5937,27.012,30966.5625,1262,14.14,408,12058,0,8.72,4713823,809577184,78985756.75,1971.8315,0.0289,468,1.87E+19,30327,370,9,0.876270592,6.458,1.53,1247.25,123.29,37.02,3.2,891
4/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.55,154885,0,23059716953,6015,26.095,31382.8125,1451,13.91,1334,12595,0,7.54,4713621,1025930028,79017139.56,1930.8805,0.0362,2264,2.29E+19,34673,378,6,0.877577885,6.4639,1.53,1259.2,124.1,38.62,3.8,1150
4/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.55,156088,0.01,25246911318,6015,27.243,31486.09375,1477,13.95,938,12905,0,8.02,4718004,1248480822,79048625.66,2027.4732,0.0439,1573,3.30E+19,36051,415,3,0.886446237,6.4768,1.53,1245.75,126.01,38.91,3.64,907
4/14/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.55,157073,0.01,25758426765,6021,27.545,31401.09375,1406,13.91,932,12319,0,8.48,4718779,1121719747,79080026.75,2040.3898,0.0394,1247,3.17E+19,34781,379,12,0.887941751,6.481,1.53,1240.3,126.44,38.58,2.72,978
4/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.55,157904,0.01,22848354360,6059,28.307,31733.4375,1412,13.86,3907,11839,0,8.22,4717797,1056627642,79111760.19,2122.0072,0.0369,4724,2.34E+19,34959,418,1,0.885347499,6.473,1.53,1229.75,126.55,38.05,3.76,1139
4/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.55,158682,0,22969314896,6019,28.881,31531.25,1215,13.93,266,11886,0,8.48,4714147,756208802,79143291.44,2151.0281,0.0267,247,1.72E+19,30483,416,1,0.885347499,6.473,1.61,1229.75,126.55,38.05,2.48,701
4/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.55,159556,0.01,23167419890,6015,28.221,31503.125,1917,13.91,221,12505,0,9.45,4721046,1201820598,79174794.56,2099.2955,0.0423,214,3.02E+19,40203,412,1,0.885347499,6.473,1.61,1229.75,126.55,38.05,2.68,781
4/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.55,160474,0.01,22692256964,6055,29.524,31859.53125,1351,13.79,973,12490,0,8.92,4713144,907032725,79206654.09,2225.2231,0.0318,1351,2.01E+19,33513,457,3,0.883236177,6.4717,1.61,1237.7,127.69,36.58,3.48,1014
4/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,161308,0.01,22921917181,5969,30.029,31326.5625,1317,14,790,12427,0,8.77,4714315,853996868,79237980.66,2224.0597,0.0304,1097,1.91E+19,32622,430,0,0.879120879,6.4571,1.61,1241.7,127.39,38.27,3.6,962
4/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,162317,0.01,23244541703,6050,30.156,31831.40625,1359,13.88,778,12679,0,8.54,4714212,1076546004,79269812.06,2269.7286,0.0378,1092,2.38E+19,32944,453,4,0.882612533,6.4675,1.61,1247.75,127.54,38.46,3,984
4/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,164290,0.01,24583057704,5990,30.872,31373.90625,1504,14,596,12672,0,8.16,4715412,1249597416,79301185.97,2289.2977,0.0442,875,3.04E+19,37181,417,3,0.884877444,6.481,1.61,1257.65,127.46,40.09,3.76,883
4/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,165351,0.01,23168317793,6031,29.74,31576.71875,1291,13.94,231,12803,0,7.83,4714064,920182050,79332762.69,2218.8202,0.0324,239,2.06E+19,31678,415,2,0.889758875,6.5004,1.61,1245.4,129.78,39.78,2.64,924
4/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,166350,0.01,23328772911,6051,30.869,31693.59375,1270,13.89,169,12584,0,8.31,4714236,861316279,79364456.28,2314.4714,0.0302,167,1.95E+19,31845,427,2,0.889758875,6.5004,1.65,1245.4,129.78,39.78,2.2,607
4/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,167428,0.01,22898306186,5981,30.604,31495,1433,13.95,1344,12692,0,8,4714252,1015487149,79395951.28,2281.4876,0.036,2124,2.25E+19,34046,460,5,0.889758875,6.5004,1.65,1245.4,129.78,39.78,2.76,543
4/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,168546,0.01,22894325246,6104,31.524,32137.03125,1399,13.7,2833,13185,0,7.43,4716436,1078392266,79428088.31,2398.2374,0.0374,2967,2.39E+19,35430,469,2,0.886996629,6.49,1.65,1230.85,128.39,39.4,3.52,923
4/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.52,169724,0,24013247909,5952,31.493,31287.8125,1344,14.05,577,13372,0,7.5,4714308,939517922,79459376.13,2327.7401,0.0335,772,2.17E+19,32582,434,2,0.88354833,6.4905,1.65,1234.5,128.74,39.88,3.16,894
4/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.52,170969,0,22769355411,6062,31.083,31875,1314,13.87,239,13231,0,7.77,4713917,919149984,79491251.13,2343.4699,0.0322,297,2.05E+19,33847,452,1,0.883236177,6.494,1.65,1244.75,128.5,41.38,3.56,735
4/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.52,172060,0,23151110557,6030,32.024,31682.5,1408,13.88,941,12993,0,7.3,4714138,1012268150,79522933.63,2398.094,0.0356,1420,2.26E+19,34343,440,8,0.883002208,6.4735,1.65,1256.6,127.58,42.02,3.12,935
4/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.52,173151,0,22517844341,6030,32.661,31683.59375,1423,13.88,889,14985,0,7.52,4713590,1063388022,79554617.22,2445.412,0.0374,1285,2.34E+19,37332,439,0,0.874049471,6.4738,1.65,1274.5,126.92,42.7,2.64,916
4/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.52,179195,0.01,23589420595,6058,33.709,31891.71875,1588,13.84,315,19625,0,8.83,4714320,1383313281,79586508.94,2541.0507,0.0484,379,3.22E+19,45769,455,1,0.874049471,6.4738,1.57,1274.5,126.92,42.7,2.92,951
5/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.52,181732,0.01,24074701211,5942,34.484,31012.8125,1681,14.09,920,14504,0,8.76,4713107,1511731587,79617521.75,2519.2786,0.054,1385,3.67E+19,39578,370,1,0.874049471,6.4738,1.57,1274.5,126.92,42.7,2.32,773
5/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.52,185706,0.01,23735031560,6080,32.281,31911.5625,1480,13.86,217,17590,0,10.03,4714088,1177337542,79649433.31,2435.2643,0.0411,243,2.74E+19,41748,438,3,0.868357068,6.4738,1.57,1274.5,127.45,42.48,2.88,1114
5/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.15,187283,0.01,24296239464,6054,34.162,31791.25,1446,13.78,250,14875,0,9.37,4713737,1146450482,79681224.56,2570.8192,0.0402,315,2.68E+19,37821,448,0,0.868960723,6.49,1.57,1296.5,125.85,41.03,3.32,2628
5/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.15,188964,0.01,23683442809,5980,34.166,31458.75,1498,14.04,768,14517,0,9.43,4713920,1201616945,79712683.31,2540.3269,0.0426,1237,2.73E+19,37484,444,0,0.870625109,6.4945,1.57,1280.3,124.47,40.45,2.36,1261
5/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.15,190554,0.01,24293386757,6037,33.872,31780,1486,13.92,292,14754,0,9.79,4715226,1358637069,79744463.31,2548.6649,0.0477,414,3.11E+19,38707,464,3,0.876885303,6.5032,1.57,1275.75,123.69,41.16,2.8,1181
5/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.15,191961,0.01,23038005218,6022,34.081,31737.65625,1625,13.91,2777,14564,0,9.27,4715728,1602023916,79776200.97,2558.802,0.0564,4039,3.52E+19,41271,465,1,0.875580072,6.497,1.57,1280.25,123.28,40.57,2.32,1085
